Season,T1TeamID,T1Score,T2TeamID,T2Score,Result,T1Seed,T2Seed,SeedDiff
1990,1225,59,1257,78,0,13,4,9
1990,1437,63,1261,70,0,12,5,7
1990,1293,71,1277,75,0,16,1,15
1990,1283,70,1314,83,0,9,8,1
1990,1344,83,1326,84,0,9,8,1
1990,1406,68,1328,77,0,16,1,15
1990,1222,66,1364,70,0,8,9,-1
1990,1114,72,1424,102,0,16,1,15
1990,1161,54,1104,71,0,10,7,3
1990,1378,67,1112,79,0,15,2,13
1990,1350,46,1181,81,0,14,3,11
1990,1411,52,1207,70,0,14,3,11
1990,1352,71,1242,79,0,15,2,13
1990,1308,92,1258,111,0,6,11,-5
1990,1229,70,1276,76,0,14,3,11
1990,1431,61,1278,64,0,11,6,5
1990,1281,71,1320,74,0,3,14,-11
1990,1419,63,1345,75,0,15,2,13
1990,1396,65,1385,81,0,11,6,5
1990,1164,48,1393,70,0,15,2,13
1990,1208,88,1400,100,0,7,10,-3
1990,1412,56,1417,68,0,10,7,3
1990,1323,67,1438,75,0,10,7,3
1990,1243,79,1462,87,0,11,6,5
1990,1173,84,1116,86,0,12,4,8
1990,1257,60,1123,62,0,4,12,-8
1990,1247,75,1155,79,0,4,5,-1
1990,1143,54,1163,74,0,9,1,8
1990,1261,91,1210,94,0,5,4,1
1990,1364,58,1277,62,0,9,1,8
1990,1328,77,1314,79,0,1,8,-7
1990,1326,65,1424,76,0,8,1,7
1990,1112,55,1104,77,0,2,7,-5
1990,1385,72,1181,76,0,6,3,3
1990,1276,115,1258,149,0,3,11,-8
1990,1320,78,1278,81,0,14,6,8
1990,1438,61,1393,63,0,7,2,5
1990,1345,72,1400,73,0,2,10,-8
1990,1242,70,1417,71,0,2,7,-5
1990,1207,71,1462,74,0,3,6,-3
1990,1314,73,1116,96,0,8,4,4
1990,1155,70,1163,71,0,5,1,4
1990,1417,81,1181,90,0,7,3,4
1990,1462,89,1400,102,0,6,10,-4
1990,1277,80,1210,81,0,1,4,-3
1990,1104,60,1258,62,0,7,11,-4
1990,1393,75,1278,82,0,2,6,-4
1990,1123,67,1424,69,0,12,1,11
1990,1400,85,1116,88,0,10,4,6
1990,1163,78,1181,79,0,1,3,-2
1990,1278,91,1210,93,0,6,4,2
1990,1258,101,1424,131,0,11,1,10
1990,1116,83,1181,97,0,4,3,1
1990,1210,81,1424,90,0,4,1,3
1990,1181,73,1424,103,0,3,1,2
1991,1384,80,1112,93,0,15,2,13
1991,1438,48,1140,61,0,7,10,-3
1991,1261,62,1163,79,0,6,11,-5
1991,1308,56,1166,64,0,6,11,-5
1991,1419,73,1181,102,0,15,2,13
1991,1425,72,1199,75,0,10,7,3
1991,1157,69,1231,79,0,15,2,13
1991,1190,73,1234,76,0,10,7,3
1991,1309,49,1242,55,0,14,3,11
1991,1379,85,1301,114,0,11,6,5
1991,1307,54,1329,67,0,14,3,11
1991,1208,68,1338,76,0,11,6,5
1991,1393,69,1350,73,0,2,15,-13
1991,1337,51,1371,71,0,14,3,11
1991,1345,63,1396,80,0,7,10,-3
1991,1304,84,1462,89,0,3,14,-11
1991,1293,79,1104,89,0,13,4,9
1991,1353,76,1113,79,0,9,8,1
1991,1209,76,1116,117,0,16,1,15
1991,1280,56,1185,76,0,5,12,-7
1991,1435,60,1207,70,0,9,8,1
1991,1177,70,1210,87,0,9,8,1
1991,1453,58,1277,60,0,12,5,7
1991,1318,66,1314,101,0,16,1,15
1991,1406,86,1326,97,0,16,1,15
1991,1417,69,1336,74,0,4,13,-9
1991,1296,68,1385,75,0,13,4,9
1991,1389,65,1400,73,0,12,5,7
1991,1285,65,1424,99,0,16,1,15
1991,1375,72,1428,82,0,13,4,9
1991,1343,48,1437,50,0,8,9,-1
1991,1256,65,1448,71,0,12,5,7
1991,1140,61,1112,76,0,10,2,8
1991,1462,50,1163,66,0,14,11,3
1991,1234,70,1181,85,0,7,2,5
1991,1199,60,1231,82,0,7,2,5
1991,1338,66,1242,77,0,6,3,3
1991,1301,64,1329,73,0,6,3,3
1991,1166,69,1371,81,0,11,3,8
1991,1350,64,1396,77,0,15,10,5
1991,1448,88,1104,96,0,5,4,1
1991,1113,90,1116,97,0,8,1,7
1991,1336,68,1185,71,0,13,12,1
1991,1437,69,1314,84,0,9,1,8
1991,1210,61,1326,65,0,8,1,7
1991,1400,76,1385,84,0,5,4,1
1991,1207,54,1424,62,0,8,1,7
1991,1277,84,1428,85,0,5,4,1
1991,1104,70,1116,93,0,4,1,3
1991,1231,65,1242,83,0,2,3,-1
1991,1112,77,1371,81,0,2,3,-1
1991,1428,66,1424,83,0,4,1,3
1991,1163,67,1181,81,0,11,2,9
1991,1185,67,1314,93,0,12,1,11
1991,1326,74,1385,91,0,1,4,-3
1991,1329,63,1396,72,0,3,10,-7
1991,1116,81,1242,93,0,1,3,-2
1991,1371,65,1424,77,0,3,1,2
1991,1385,61,1181,78,0,4,2,2
1991,1396,72,1314,75,0,10,1,9
1991,1424,77,1181,79,0,1,2,-1
1991,1314,73,1242,79,0,1,3,-2
1991,1242,65,1181,72,0,3,2,1
1992,1390,75,1104,80,0,12,5,7
1992,1293,69,1116,80,0,14,3,11
1992,1304,65,1163,86,0,8,9,-1
1992,1144,56,1181,82,0,16,1,15
1992,1285,68,1199,78,0,14,3,11
1992,1378,60,1207,75,0,11,6,5
1992,1222,60,1210,65,0,10,7,3
1992,1183,55,1231,94,0,15,2,13
1992,1400,92,1234,98,0,8,9,-1
1992,1140,83,1261,94,0,10,7,3
1992,1337,70,1272,80,0,11,6,5
1992,1452,78,1281,89,0,12,5,7
1992,1275,63,1314,68,0,13,4,9
1992,1290,56,1326,83,0,16,1,15
1992,1247,76,1371,78,0,13,4,9
1992,1419,54,1425,84,0,15,2,13
1992,1174,47,1153,85,0,13,4,9
1992,1112,80,1190,87,0,3,14,-11
1992,1150,74,1235,76,0,7,10,-3
1992,1224,67,1242,100,0,16,1,15
1992,1330,69,1246,88,0,15,2,13
1992,1448,58,1257,81,0,9,8,1
1992,1200,58,1269,85,0,14,3,11
1992,1396,66,1276,73,0,11,6,5
1992,1283,54,1277,61,0,12,5,7
1992,1177,73,1308,81,0,5,12,-7
1992,1204,73,1329,100,0,15,2,13
1992,1343,43,1393,51,0,11,6,5
1992,1385,57,1408,61,0,7,10,-3
1992,1352,53,1417,73,0,16,1,15
1992,1328,83,1418,87,0,4,13,-9
1992,1191,50,1431,55,0,8,9,-1
1992,1234,62,1181,75,0,9,1,8
1992,1207,68,1199,78,0,6,3,3
1992,1425,78,1210,79,0,2,7,-5
1992,1261,79,1231,89,0,7,2,5
1992,1116,80,1272,82,0,3,6,-3
1992,1104,55,1314,64,0,5,4,1
1992,1163,55,1326,78,0,9,1,8
1992,1281,71,1371,88,0,5,4,1
1992,1277,65,1153,77,0,5,4,1
1992,1235,98,1246,106,0,10,2,8
1992,1393,71,1269,77,0,6,3,3
1992,1190,90,1276,102,0,14,6,8
1992,1418,73,1308,81,0,13,12,1
1992,1408,71,1329,87,0,10,2,8
1992,1257,69,1417,85,0,8,1,7
1992,1242,60,1431,66,0,1,9,-8
1992,1371,69,1181,81,0,4,1,3
1992,1199,74,1231,85,0,3,2,1
1992,1269,77,1246,87,0,3,2,1
1992,1308,78,1417,85,0,12,1,11
1992,1431,67,1153,69,0,9,4,5
1992,1210,79,1272,83,0,7,6,1
1992,1329,72,1276,75,0,2,6,-4
1992,1314,73,1326,80,0,4,1,3
1992,1246,103,1181,104,0,2,1,1
1992,1417,79,1231,106,0,1,2,-1
1992,1272,57,1153,88,0,6,4,2
1992,1326,71,1276,75,0,1,6,-5
1992,1231,78,1181,81,0,2,1,1
1992,1153,72,1276,76,0,4,6,-2
1992,1276,51,1181,71,0,6,1,5
1993,1221,64,1116,94,0,13,4,9
1993,1374,71,1140,80,0,10,7,3
1993,1261,64,1143,66,0,11,6,5
1993,1356,70,1181,105,0,14,3,11
1993,1191,70,1199,82,0,14,3,11
1993,1253,72,1228,75,0,11,6,5
1993,1123,72,1242,94,0,15,2,13
1993,1187,65,1314,85,0,16,1,15
1993,1345,68,1348,74,0,9,8,1
1993,1112,61,1365,64,0,2,15,-13
1993,1398,59,1371,81,0,15,2,13
1993,1403,67,1385,85,0,12,5,7
1993,1281,61,1396,75,0,10,7,3
1993,1243,53,1408,55,0,6,11,-5
1993,1129,72,1435,92,0,14,3,11
1993,1272,52,1443,55,0,10,7,3
1993,1164,66,1153,93,0,15,2,13
1993,1307,68,1203,82,0,5,12,-7
1993,1460,54,1231,97,0,16,1,15
1993,1419,69,1234,82,0,13,4,9
1993,1351,52,1246,96,0,16,1,15
1993,1174,70,1257,76,0,13,4,9
1993,1335,50,1269,54,0,14,3,11
1993,1157,52,1276,84,0,16,1,15
1993,1304,79,1308,93,0,10,7,3
1993,1266,62,1329,74,0,12,5,7
1993,1210,78,1380,93,0,4,13,-9
1993,1235,70,1417,81,0,8,9,-1
1993,1338,65,1428,86,0,9,8,1
1993,1264,66,1438,78,0,11,6,5
1993,1151,58,1448,81,0,12,5,7
1993,1309,55,1462,73,0,8,9,-1
1993,1385,74,1116,80,0,5,4,1
1993,1181,77,1143,82,0,3,6,-3
1993,1408,63,1199,94,0,11,3,8
1993,1140,76,1242,90,0,7,2,5
1993,1348,67,1314,112,0,8,1,7
1993,1365,57,1396,68,0,15,7,8
1993,1228,68,1435,85,0,6,3,3
1993,1371,68,1443,72,0,2,7,-5
1993,1308,55,1153,92,0,7,2,5
1993,1380,80,1203,90,0,13,12,1
1993,1462,70,1231,73,0,9,1,8
1993,1428,62,1246,83,0,8,1,7
1993,1329,63,1257,78,0,5,4,1
1993,1417,84,1276,86,0,9,1,8
1993,1269,56,1438,71,0,3,6,-3
1993,1234,78,1448,84,0,4,5,-1
1993,1443,78,1199,81,0,7,3,4
1993,1257,69,1231,82,0,4,1,3
1993,1143,76,1242,93,0,6,2,4
1993,1448,69,1246,103,0,5,1,4
1993,1438,54,1153,71,0,6,2,4
1993,1203,64,1276,72,0,12,1,11
1993,1116,74,1314,80,0,4,1,3
1993,1435,59,1396,67,0,3,7,-4
1993,1231,77,1242,83,0,1,2,-1
1993,1199,81,1246,106,0,3,1,2
1993,1396,72,1276,77,0,7,1,6
1993,1153,68,1314,75,0,2,1,1
1993,1246,78,1276,81,0,1,1,0
1993,1242,68,1314,78,0,2,1,1
1993,1276,71,1314,77,0,1,1,0
1994,1344,70,1104,76,0,8,9,-1
1994,1351,46,1163,64,0,15,2,13
1994,1241,62,1196,64,0,14,3,11
1994,1412,46,1203,51,0,7,10,-3
1994,1151,73,1242,102,0,13,4,9
1994,1387,66,1268,74,0,7,10,-3
1994,1402,60,1269,78,0,15,2,13
1994,1337,74,1276,78,0,14,3,11
1994,1298,53,1281,76,0,16,1,15
1994,1304,80,1335,90,0,6,11,-5
1994,1416,67,1345,98,0,16,1,15
1994,1218,78,1393,92,0,13,4,9
1994,1443,77,1400,91,0,11,6,5
1994,1158,58,1448,68,0,12,5,7
1994,1143,57,1453,61,0,5,12,-7
1994,1153,72,1458,80,0,8,9,-1
1994,1259,55,1112,81,0,15,2,13
1994,1299,79,1116,94,0,16,1,15
1994,1450,64,1130,67,0,8,9,-1
1994,1411,70,1181,82,0,15,2,13
1994,1228,77,1207,84,0,8,9,-1
1994,1325,72,1231,84,0,12,5,7
1994,1398,70,1246,83,0,14,3,11
1994,1129,58,1257,67,0,14,3,11
1994,1418,59,1266,81,0,11,6,5
1994,1371,73,1277,84,0,10,7,3
1994,1356,60,1278,74,0,11,6,5
1994,1251,51,1314,71,0,16,1,15
1994,1308,55,1329,65,0,13,4,9
1994,1180,39,1396,61,0,13,4,9
1994,1417,102,1409,112,0,5,12,-7
1994,1307,54,1438,57,0,10,7,3
1994,1203,63,1163,75,0,10,2,8
1994,1335,58,1196,70,0,11,3,8
1994,1448,58,1242,69,0,5,4,1
1994,1269,87,1268,95,0,2,10,-8
1994,1400,79,1276,84,0,6,3,3
1994,1458,96,1281,109,0,9,1,8
1994,1104,73,1345,83,0,9,1,8
1994,1453,59,1393,64,0,12,4,8
1994,1438,58,1112,71,0,7,2,5
1994,1207,73,1116,85,0,9,1,8
1994,1314,72,1130,75,0,1,9,-8
1994,1277,74,1181,85,0,7,2,5
1994,1396,58,1231,67,0,4,5,-1
1994,1278,55,1257,60,0,6,3,3
1994,1246,63,1266,75,0,3,6,-3
1994,1329,80,1409,82,0,4,12,-8
1994,1257,70,1112,82,0,3,2,1
1994,1266,49,1181,59,0,6,2,4
1994,1393,88,1281,98,0,4,1,3
1994,1242,78,1345,83,0,4,1,3
1994,1409,84,1116,103,0,12,1,11
1994,1231,68,1130,77,0,5,9,-4
1994,1163,60,1196,69,0,2,3,-1
1994,1268,71,1276,78,0,10,3,7
1994,1281,72,1112,92,0,1,2,-1
1994,1345,60,1181,69,0,1,2,-1
1994,1276,68,1116,76,0,3,1,2
1994,1130,66,1196,74,0,9,3,6
1994,1112,82,1116,91,0,2,1,1
1994,1196,65,1181,70,0,3,2,1
1994,1181,72,1116,76,0,2,1,1
1995,1335,85,1104,91,0,12,5,7
1995,1123,66,1113,81,0,12,5,7
1995,1396,71,1153,77,0,10,7,3
1995,1151,71,1163,100,0,15,2,13
1995,1159,68,1242,82,0,16,1,15
1995,1291,67,1246,113,0,16,1,15
1995,1328,67,1264,77,0,4,13,-9
1995,1211,63,1268,87,0,14,3,11
1995,1112,62,1275,71,0,5,12,-7
1995,1180,49,1329,73,0,13,4,9
1995,1278,61,1387,64,0,8,9,-1
1995,1332,73,1400,90,0,6,11,-5
1995,1140,70,1408,76,0,8,9,-1
1995,1311,72,1438,96,0,13,4,9
1995,1276,76,1443,82,0,9,8,1
1995,1299,47,1448,79,0,16,1,15
1995,1411,78,1116,79,0,15,2,13
1995,1462,63,1207,68,0,11,6,5
1995,1196,61,1235,64,0,10,7,3
1995,1389,51,1269,68,0,15,2,13
1995,1257,56,1272,77,0,11,6,5
1995,1365,67,1280,75,0,12,5,7
1995,1231,60,1281,65,0,9,8,1
1995,1293,70,1314,80,0,15,2,13
1995,1437,81,1330,89,0,3,14,-11
1995,1453,48,1345,49,0,14,3,11
1995,1150,68,1390,70,0,7,10,-3
1995,1356,92,1393,96,0,10,7,3
1995,1228,62,1409,68,0,11,6,5
1995,1198,56,1417,92,0,16,1,15
1995,1253,64,1428,76,0,13,4,9
1995,1277,72,1451,79,0,3,14,-11
1995,1264,54,1113,64,0,13,5,8
1995,1153,91,1163,96,0,7,2,5
1995,1443,70,1242,75,0,8,1,7
1995,1408,60,1246,82,0,9,1,8
1995,1400,68,1268,82,0,11,3,8
1995,1104,52,1329,66,0,5,4,1
1995,1275,54,1438,60,0,12,4,8
1995,1387,59,1448,64,0,9,1,8
1995,1393,94,1116,96,0,7,2,5
1995,1451,51,1207,53,0,14,6,8
1995,1390,53,1269,75,0,10,2,8
1995,1345,73,1272,75,0,3,6,-3
1995,1428,64,1280,78,0,4,5,-1
1995,1235,51,1314,73,0,7,2,5
1995,1330,52,1409,64,0,14,6,8
1995,1281,74,1417,75,0,8,1,7
1995,1268,89,1163,99,0,3,2,1
1995,1113,73,1246,97,0,5,1,4
1995,1207,64,1314,74,0,6,2,4
1995,1280,67,1417,86,0,5,1,4
1995,1272,91,1116,96,0,6,2,4
1995,1409,51,1269,76,0,6,2,4
1995,1448,66,1329,71,0,1,4,-3
1995,1242,58,1438,67,0,1,4,-3
1995,1246,61,1314,74,0,1,2,-1
1995,1163,96,1417,102,0,2,1,1
1995,1438,61,1116,68,0,4,2,2
1995,1269,54,1329,68,0,2,4,-2
1995,1314,68,1116,75,0,2,2,0
1995,1329,61,1417,74,0,4,1,3
1995,1116,78,1417,89,0,2,1,1
1996,1336,80,1116,86,0,5,12,-7
1996,1159,59,1163,68,0,16,1,15
1996,1272,63,1180,75,0,5,12,-7
1996,1181,60,1185,75,0,8,9,-1
1996,1155,74,1208,81,0,9,8,1
1996,1143,64,1235,74,0,12,5,7
1996,1363,72,1246,110,0,16,1,15
1996,1284,44,1266,68,0,13,4,9
1996,1416,70,1269,92,0,16,1,15
1996,1433,51,1280,58,0,12,5,7
1996,1417,41,1343,43,0,4,13,-9
1996,1441,71,1345,73,0,16,1,15
1996,1133,58,1390,66,0,8,9,-1
1996,1286,55,1393,88,0,13,4,9
1996,1145,43,1428,72,0,13,4,9
1996,1453,48,1439,61,0,8,9,-1
1996,1434,51,1112,90,0,14,3,11
1996,1231,51,1130,64,0,6,11,-5
1996,1422,61,1153,66,0,15,2,13
1996,1290,56,1207,93,0,15,2,13
1996,1122,79,1210,90,0,14,3,11
1996,1203,79,1234,81,0,11,6,5
1996,1354,54,1242,92,0,15,2,13
1996,1409,80,1257,82,0,11,6,5
1996,1243,48,1307,69,0,10,7,3
1996,1309,62,1314,83,0,11,6,5
1996,1268,79,1365,91,0,7,10,-3
1996,1328,43,1396,61,0,10,7,3
1996,1276,76,1400,80,0,7,10,-3
1996,1296,73,1403,74,0,14,3,11
1996,1339,58,1437,92,0,14,3,11
1996,1419,50,1448,62,0,15,2,13
1996,1266,56,1116,65,0,4,12,-8
1996,1185,81,1163,95,0,9,1,8
1996,1345,69,1208,76,0,1,8,-7
1996,1439,60,1246,84,0,9,1,8
1996,1390,74,1269,79,0,9,1,8
1996,1343,41,1280,63,0,13,5,8
1996,1180,58,1393,69,0,12,4,8
1996,1235,67,1428,73,0,5,4,1
1996,1234,73,1112,87,0,6,3,3
1996,1396,65,1153,78,0,7,2,5
1996,1307,62,1207,73,0,7,2,5
1996,1130,89,1210,103,0,11,3,8
1996,1365,51,1242,76,0,10,2,8
1996,1437,64,1257,68,0,3,6,-3
1996,1314,73,1403,92,0,6,3,3
1996,1400,62,1448,65,0,10,2,8
1996,1403,90,1207,98,0,3,2,1
1996,1428,70,1246,101,0,4,1,3
1996,1116,63,1269,79,0,12,1,11
1996,1257,59,1448,60,0,6,2,4
1996,1210,70,1153,87,0,3,2,1
1996,1112,80,1242,83,0,3,2,1
1996,1163,55,1280,60,0,1,5,-4
1996,1208,81,1393,83,0,8,4,4
1996,1448,63,1246,83,0,2,1,1
1996,1207,62,1269,86,0,2,1,1
1996,1153,63,1280,73,0,2,5,-3
1996,1242,57,1393,60,0,2,4,-2
1996,1269,74,1246,81,0,1,1,0
1996,1280,69,1393,77,0,5,4,1
1996,1393,67,1246,76,0,4,1,3
1997,1375,57,1112,65,0,13,4,9
1997,1434,66,1130,73,0,12,5,7
1997,1343,52,1143,55,0,12,5,7
1997,1139,69,1153,86,0,14,3,11
1997,1268,66,1158,75,0,5,12,-7
1997,1231,62,1160,80,0,8,9,-1
1997,1438,60,1234,73,0,9,8,1
1997,1229,57,1235,69,0,11,6,5
1997,1238,64,1242,78,0,16,1,15
1997,1285,54,1246,92,0,16,1,15
1997,1193,74,1314,82,0,16,1,15
1997,1348,76,1345,83,0,9,8,1
1997,1334,65,1386,75,0,13,4,9
1997,1149,75,1417,109,0,15,2,13
1997,1254,91,1437,101,0,13,4,9
1997,1435,68,1462,80,0,10,7,3
1997,1207,67,1150,79,0,10,7,3
1997,1208,70,1151,73,0,3,14,-11
1997,1275,56,1155,68,0,13,4,9
1997,1376,65,1164,78,0,2,15,-13
1997,1293,68,1181,71,0,15,2,13
1997,1425,77,1228,90,0,11,6,5
1997,1269,57,1257,65,0,11,6,5
1997,1402,46,1278,78,0,16,1,15
1997,1330,55,1307,59,0,14,3,11
1997,1266,59,1344,81,0,7,10,-3
1997,1328,67,1390,80,0,11,6,5
1997,1279,40,1396,62,0,8,9,-1
1997,1458,58,1400,71,0,7,10,-3
1997,1131,52,1409,81,0,12,5,7
1997,1298,61,1428,75,0,15,2,13
1997,1388,46,1448,68,0,14,3,11
1997,1158,69,1112,73,0,12,4,8
1997,1437,68,1143,75,0,4,5,-1
1997,1153,66,1235,67,0,3,6,-3
1997,1345,61,1242,75,0,8,1,7
1997,1234,69,1246,75,0,8,1,7
1997,1160,56,1314,73,0,9,1,8
1997,1130,77,1386,81,0,5,4,1
1997,1462,83,1417,96,0,7,2,5
1997,1228,63,1151,75,0,6,14,-8
1997,1409,59,1155,65,0,5,4,1
1997,1307,63,1257,64,0,3,6,-3
1997,1396,57,1278,76,0,9,1,8
1997,1181,87,1344,98,0,2,10,-8
1997,1448,66,1390,72,0,3,6,-3
1997,1164,81,1400,82,0,15,10,5
1997,1150,58,1428,77,0,7,2,5
1997,1386,68,1246,83,0,4,1,3
1997,1155,84,1278,90,0,4,1,3
1997,1235,73,1417,74,0,6,2,4
1997,1390,77,1428,82,0,6,2,4
1997,1242,82,1112,85,0,1,4,-3
1997,1400,63,1257,78,0,10,6,4
1997,1143,57,1314,63,0,5,1,4
1997,1151,65,1344,71,0,14,10,4
1997,1428,59,1246,72,0,2,1,1
1997,1417,72,1278,80,0,2,1,1
1997,1344,92,1112,96,0,10,4,6
1997,1257,74,1314,97,0,6,1,5
1997,1314,58,1112,66,0,1,4,-3
1997,1278,69,1246,78,0,1,1,0
1997,1246,79,1112,84,0,1,4,-3
1998,1311,60,1112,99,0,16,1,15
1998,1304,65,1116,74,0,11,6,5
1998,1227,62,1150,77,0,9,8,1
1998,1319,62,1153,65,0,15,2,13
1998,1192,85,1163,93,0,15,2,13
1998,1375,51,1228,64,0,12,5,7
1998,1397,81,1229,82,0,8,9,-1
1998,1328,87,1231,94,0,10,7,3
1998,1429,68,1268,82,0,13,4,9
1998,1185,71,1277,83,0,13,4,9
1998,1298,52,1314,88,0,16,1,15
1998,1424,57,1343,69,0,12,5,7
1998,1376,61,1350,62,0,3,14,-11
1998,1362,68,1428,85,0,14,3,11
1998,1462,68,1449,69,0,6,11,-5
1998,1396,52,1452,82,0,7,10,-3
1998,1385,64,1178,66,0,7,10,-3
1998,1347,63,1181,99,0,16,1,15
1998,1395,87,1199,96,0,5,12,-7
1998,1341,52,1242,110,0,16,1,15
1998,1354,67,1246,82,0,15,2,13
1998,1172,61,1276,80,0,14,3,11
1998,1139,62,1307,79,0,13,4,9
1998,1203,59,1329,74,0,9,8,1
1998,1174,56,1345,95,0,15,2,13
1998,1293,74,1348,97,0,9,8,1
1998,1269,46,1387,51,0,7,10,-3
1998,1158,57,1390,67,0,14,3,11
1998,1233,61,1393,63,0,12,5,7
1998,1274,62,1417,65,0,11,6,5
1998,1279,69,1434,70,0,4,13,-9
1998,1155,72,1444,75,0,6,11,-5
1998,1229,49,1112,82,0,9,1,8
1998,1231,68,1163,78,0,7,2,5
1998,1228,61,1268,67,0,5,4,1
1998,1343,56,1277,63,0,5,4,1
1998,1150,83,1314,93,0,8,1,7
1998,1116,69,1428,75,0,6,3,3
1998,1350,66,1449,81,0,14,11,3
1998,1153,74,1452,75,0,2,10,-8
1998,1329,73,1181,79,0,8,1,7
1998,1387,61,1246,88,0,10,2,8
1998,1178,65,1345,80,0,10,2,8
1998,1242,75,1348,80,0,1,8,-7
1998,1444,65,1390,83,0,11,3,8
1998,1307,46,1393,56,0,4,5,-1
1998,1276,82,1417,85,0,3,6,-3
1998,1199,77,1434,83,0,12,13,-1
1998,1268,79,1112,87,0,4,1,3
1998,1449,74,1163,75,0,11,2,9
1998,1277,58,1314,73,0,4,1,3
1998,1452,62,1428,65,0,10,3,7
1998,1393,67,1181,80,0,5,1,4
1998,1417,68,1246,94,0,6,2,4
1998,1434,68,1348,74,0,13,8,5
1998,1345,59,1390,67,0,2,3,-1
1998,1163,64,1314,75,0,2,1,1
1998,1112,51,1428,76,0,1,3,-2
1998,1181,84,1246,86,0,1,2,-1
1998,1348,77,1390,79,0,8,3,5
1998,1390,85,1246,86,0,3,2,1
1998,1314,59,1428,65,0,1,3,-2
1998,1428,69,1246,78,0,3,2,1
1999,1373,80,1116,94,0,13,4,9
1999,1457,41,1120,80,0,16,1,15
1999,1427,66,1163,91,0,16,1,15
1999,1257,58,1166,62,0,7,10,-3
1999,1417,53,1178,56,0,5,12,-7
1999,1335,61,1196,75,0,11,6,5
1999,1278,63,1211,75,0,7,10,-3
1999,1203,88,1231,108,0,11,6,5
1999,1412,64,1234,77,0,12,5,7
1999,1434,60,1268,82,0,15,2,13
1999,1281,59,1307,61,0,8,9,-1
1999,1293,58,1326,72,0,13,4,9
1999,1393,61,1329,69,0,8,9,-1
1999,1359,43,1385,69,0,14,3,11
1999,1108,57,1390,69,0,15,2,13
1999,1314,74,1451,76,0,3,14,-11
1999,1348,70,1150,81,0,12,5,7
1999,1206,48,1153,72,0,14,3,11
1999,1197,58,1181,99,0,16,1,15
1999,1191,74,1242,95,0,11,6,5
1999,1308,60,1246,82,0,14,3,11
1999,1248,54,1274,75,0,15,2,13
1999,1449,58,1275,59,0,7,10,-3
1999,1291,53,1277,76,0,16,1,15
1999,1437,70,1279,72,0,8,9,-1
1999,1458,32,1283,43,0,5,12,-7
1999,1112,60,1328,61,0,4,13,-9
1999,1400,54,1345,58,0,7,10,-3
1999,1245,54,1396,61,0,11,6,5
1999,1174,52,1397,62,0,13,4,9
1999,1158,53,1409,62,0,8,9,-1
1999,1117,58,1428,80,0,15,2,13
1999,1329,74,1120,81,0,9,1,8
1999,1307,56,1163,78,0,9,1,8
1999,1451,74,1196,82,0,14,6,8
1999,1390,74,1211,82,0,2,10,-8
1999,1116,72,1234,82,0,4,5,-1
1999,1166,63,1268,75,0,10,2,8
1999,1178,44,1326,75,0,12,4,8
1999,1231,61,1385,86,0,6,3,3
1999,1409,56,1181,97,0,9,1,8
1999,1242,88,1246,92,0,6,3,3
1999,1428,58,1275,66,0,2,10,-8
1999,1279,66,1277,74,0,9,1,8
1999,1397,51,1283,81,0,4,12,-8
1999,1150,72,1328,85,0,5,13,-8
1999,1274,63,1345,73,0,2,10,-8
1999,1153,54,1396,64,0,3,6,-3
1999,1234,68,1163,78,0,5,1,4
1999,1196,72,1211,73,0,6,10,-4
1999,1120,64,1326,72,0,1,4,-3
1999,1268,62,1385,76,0,2,3,-1
1999,1283,61,1181,78,0,12,1,11
1999,1275,43,1246,58,0,10,3,7
1999,1328,46,1277,54,0,13,1,12
1999,1345,55,1396,77,0,10,6,4
1999,1211,62,1163,67,0,10,1,9
1999,1385,74,1326,77,0,3,4,-1
1999,1396,64,1181,85,0,6,1,5
1999,1246,66,1277,73,0,3,1,2
1999,1326,58,1163,64,0,4,1,3
1999,1277,62,1181,68,0,1,1,0
1999,1181,74,1163,77,0,1,1,0
2000,1238,47,1112,71,0,16,1,15
2000,1166,69,1120,72,0,10,7,3
2000,1257,66,1211,77,0,7,10,-3
2000,1148,78,1235,88,0,15,2,13
2000,1382,80,1246,85,0,12,5,7
2000,1369,61,1261,64,0,13,4,9
2000,1233,59,1268,74,0,14,3,11
2000,1434,38,1277,65,0,16,1,15
2000,1457,50,1328,74,0,14,3,11
2000,1173,61,1345,62,0,11,6,5
2000,1319,56,1385,61,0,15,2,13
2000,1359,65,1393,79,0,13,4,9
2000,1232,61,1400,77,0,12,5,7
2000,1123,57,1417,65,0,11,6,5
2000,1387,45,1428,48,0,9,8,1
2000,1201,56,1458,66,0,9,8,1
2000,1423,47,1153,64,0,15,2,13
2000,1429,67,1163,75,0,12,5,7
2000,1249,55,1181,82,0,16,1,15
2000,1139,68,1196,69,0,12,5,7
2000,1335,58,1228,68,0,13,4,9
2000,1177,77,1242,81,0,9,8,1
2000,1116,71,1274,75,0,11,6,5
2000,1281,70,1314,84,0,9,8,1
2000,1111,61,1326,87,0,14,3,11
2000,1220,66,1329,86,0,14,3,11
2000,1231,57,1337,77,0,6,11,-5
2000,1332,71,1371,72,0,7,10,-3
2000,1354,65,1390,84,0,16,1,15
2000,1248,47,1396,73,0,15,2,13
2000,1418,58,1397,63,0,13,4,9
2000,1424,62,1409,89,0,10,7,3
2000,1385,76,1211,82,0,2,10,-8
2000,1120,60,1235,79,0,7,2,5
