Season,T1TeamID,T1Score,T2TeamID,T2Score,T1Seed,T2Seed,SeedDiff,Result
1990,1225,59,1257,78,13,4,9,0
1990,1437,63,1261,70,12,5,7,0
1990,1293,71,1277,75,16,1,15,0
1990,1283,70,1314,83,9,8,1,0
1990,1344,83,1326,84,9,8,1,0
1990,1406,68,1328,77,16,1,15,0
1990,1222,66,1364,70,8,9,-1,0
1990,1114,72,1424,102,16,1,15,0
1990,1161,54,1104,71,10,7,3,0
1990,1378,67,1112,79,15,2,13,0
1990,1350,46,1181,81,14,3,11,0
1990,1411,52,1207,70,14,3,11,0
1990,1352,71,1242,79,15,2,13,0
1990,1308,92,1258,111,6,11,-5,0
1990,1229,70,1276,76,14,3,11,0
1990,1431,61,1278,64,11,6,5,0
1990,1281,71,1320,74,3,14,-11,0
1990,1419,63,1345,75,15,2,13,0
1990,1396,65,1385,81,11,6,5,0
1990,1164,48,1393,70,15,2,13,0
1990,1208,88,1400,100,7,10,-3,0
1990,1412,56,1417,68,10,7,3,0
1990,1323,67,1438,75,10,7,3,0
1990,1243,79,1462,87,11,6,5,0
1990,1173,84,1116,86,12,4,8,0
1990,1257,60,1123,62,4,12,-8,0
1990,1247,75,1155,79,4,5,-1,0
1990,1143,54,1163,74,9,1,8,0
1990,1261,91,1210,94,5,4,1,0
1990,1364,58,1277,62,9,1,8,0
1990,1328,77,1314,79,1,8,-7,0
1990,1326,65,1424,76,8,1,7,0
1990,1112,55,1104,77,2,7,-5,0
1990,1385,72,1181,76,6,3,3,0
1990,1276,115,1258,149,3,11,-8,0
1990,1320,78,1278,81,14,6,8,0
1990,1438,61,1393,63,7,2,5,0
1990,1345,72,1400,73,2,10,-8,0
1990,1242,70,1417,71,2,7,-5,0
1990,1207,71,1462,74,3,6,-3,0
1990,1314,73,1116,96,8,4,4,0
1990,1155,70,1163,71,5,1,4,0
1990,1417,81,1181,90,7,3,4,0
1990,1462,89,1400,102,6,10,-4,0
1990,1277,80,1210,81,1,4,-3,0
1990,1104,60,1258,62,7,11,-4,0
1990,1393,75,1278,82,2,6,-4,0
1990,1123,67,1424,69,12,1,11,0
1990,1400,85,1116,88,10,4,6,0
1990,1163,78,1181,79,1,3,-2,0
1990,1278,91,1210,93,6,4,2,0
1990,1258,101,1424,131,11,1,10,0
1990,1116,83,1181,97,4,3,1,0
1990,1210,81,1424,90,4,1,3,0
1990,1181,73,1424,103,3,1,2,0
1991,1384,80,1112,93,15,2,13,0
1991,1438,48,1140,61,7,10,-3,0
1991,1261,62,1163,79,6,11,-5,0
1991,1308,56,1166,64,6,11,-5,0
1991,1419,73,1181,102,15,2,13,0
1991,1425,72,1199,75,10,7,3,0
1991,1157,69,1231,79,15,2,13,0
1991,1190,73,1234,76,10,7,3,0
1991,1309,49,1242,55,14,3,11,0
1991,1379,85,1301,114,11,6,5,0
1991,1307,54,1329,67,14,3,11,0
1991,1208,68,1338,76,11,6,5,0
1991,1393,69,1350,73,2,15,-13,0
1991,1337,51,1371,71,14,3,11,0
1991,1345,63,1396,80,7,10,-3,0
1991,1304,84,1462,89,3,14,-11,0
1991,1293,79,1104,89,13,4,9,0
1991,1353,76,1113,79,9,8,1,0
1991,1209,76,1116,117,16,1,15,0
1991,1280,56,1185,76,5,12,-7,0
1991,1435,60,1207,70,9,8,1,0
1991,1177,70,1210,87,9,8,1,0
1991,1453,58,1277,60,12,5,7,0
1991,1318,66,1314,101,16,1,15,0
1991,1406,86,1326,97,16,1,15,0
1991,1417,69,1336,74,4,13,-9,0
1991,1296,68,1385,75,13,4,9,0
1991,1389,65,1400,73,12,5,7,0
1991,1285,65,1424,99,16,1,15,0
1991,1375,72,1428,82,13,4,9,0
1991,1343,48,1437,50,8,9,-1,0
1991,1256,65,1448,71,12,5,7,0
1991,1140,61,1112,76,10,2,8,0
1991,1462,50,1163,66,14,11,3,0
1991,1234,70,1181,85,7,2,5,0
1991,1199,60,1231,82,7,2,5,0
1991,1338,66,1242,77,6,3,3,0
1991,1301,64,1329,73,6,3,3,0
1991,1166,69,1371,81,11,3,8,0
1991,1350,64,1396,77,15,10,5,0
1991,1448,88,1104,96,5,4,1,0
1991,1113,90,1116,97,8,1,7,0
1991,1336,68,1185,71,13,12,1,0
1991,1437,69,1314,84,9,1,8,0
1991,1210,61,1326,65,8,1,7,0
1991,1400,76,1385,84,5,4,1,0
1991,1207,54,1424,62,8,1,7,0
1991,1277,84,1428,85,5,4,1,0
1991,1104,70,1116,93,4,1,3,0
1991,1231,65,1242,83,2,3,-1,0
1991,1112,77,1371,81,2,3,-1,0
1991,1428,66,1424,83,4,1,3,0
1991,1163,67,1181,81,11,2,9,0
1991,1185,67,1314,93,12,1,11,0
1991,1326,74,1385,91,1,4,-3,0
1991,1329,63,1396,72,3,10,-7,0
1991,1116,81,1242,93,1,3,-2,0
1991,1371,65,1424,77,3,1,2,0
1991,1385,61,1181,78,4,2,2,0
1991,1396,72,1314,75,10,1,9,0
1991,1424,77,1181,79,1,2,-1,0
1991,1314,73,1242,79,1,3,-2,0
1991,1242,65,1181,72,3,2,1,0
1992,1390,75,1104,80,12,5,7,0
1992,1293,69,1116,80,14,3,11,0
1992,1304,65,1163,86,8,9,-1,0
1992,1144,56,1181,82,16,1,15,0
1992,1285,68,1199,78,14,3,11,0
1992,1378,60,1207,75,11,6,5,0
1992,1222,60,1210,65,10,7,3,0
1992,1183,55,1231,94,15,2,13,0
1992,1400,92,1234,98,8,9,-1,0
1992,1140,83,1261,94,10,7,3,0
1992,1337,70,1272,80,11,6,5,0
1992,1452,78,1281,89,12,5,7,0
1992,1275,63,1314,68,13,4,9,0
1992,1290,56,1326,83,16,1,15,0
1992,1247,76,1371,78,13,4,9,0
1992,1419,54,1425,84,15,2,13,0
1992,1174,47,1153,85,13,4,9,0
1992,1112,80,1190,87,3,14,-11,0
1992,1150,74,1235,76,7,10,-3,0
1992,1224,67,1242,100,16,1,15,0
1992,1330,69,1246,88,15,2,13,0
1992,1448,58,1257,81,9,8,1,0
1992,1200,58,1269,85,14,3,11,0
1992,1396,66,1276,73,11,6,5,0
1992,1283,54,1277,61,12,5,7,0
1992,1177,73,1308,81,5,12,-7,0
1992,1204,73,1329,100,15,2,13,0
1992,1343,43,1393,51,11,6,5,0
1992,1385,57,1408,61,7,10,-3,0
1992,1352,53,1417,73,16,1,15,0
1992,1328,83,1418,87,4,13,-9,0
1992,1191,50,1431,55,8,9,-1,0
1992,1234,62,1181,75,9,1,8,0
1992,1207,68,1199,78,6,3,3,0
1992,1425,78,1210,79,2,7,-5,0
1992,1261,79,1231,89,7,2,5,0
1992,1116,80,1272,82,3,6,-3,0
1992,1104,55,1314,64,5,4,1,0
1992,1163,55,1326,78,9,1,8,0
1992,1281,71,1371,88,5,4,1,0
1992,1277,65,1153,77,5,4,1,0
1992,1235,98,1246,106,10,2,8,0
1992,1393,71,1269,77,6,3,3,0
1992,1190,90,1276,102,14,6,8,0
1992,1418,73,1308,81,13,12,1,0
1992,1408,71,1329,87,10,2,8,0
1992,1257,69,1417,85,8,1,7,0
1992,1242,60,1431,66,1,9,-8,0
1992,1371,69,1181,81,4,1,3,0
1992,1199,74,1231,85,3,2,1,0
1992,1269,77,1246,87,3,2,1,0
1992,1308,78,1417,85,12,1,11,0
1992,1431,67,1153,69,9,4,5,0
1992,1210,79,1272,83,7,6,1,0
1992,1329,72,1276,75,2,6,-4,0
1992,1314,73,1326,80,4,1,3,0
1992,1246,103,1181,104,2,1,1,0
1992,1417,79,1231,106,1,2,-1,0
1992,1272,57,1153,88,6,4,2,0
1992,1326,71,1276,75,1,6,-5,0
1992,1231,78,1181,81,2,1,1,0
1992,1153,72,1276,76,4,6,-2,0
1992,1276,51,1181,71,6,1,5,0
1993,1221,64,1116,94,13,4,9,0
1993,1374,71,1140,80,10,7,3,0
1993,1261,64,1143,66,11,6,5,0
1993,1356,70,1181,105,14,3,11,0
1993,1191,70,1199,82,14,3,11,0
1993,1253,72,1228,75,11,6,5,0
1993,1123,72,1242,94,15,2,13,0
1993,1187,65,1314,85,16,1,15,0
1993,1345,68,1348,74,9,8,1,0
1993,1112,61,1365,64,2,15,-13,0
1993,1398,59,1371,81,15,2,13,0
1993,1403,67,1385,85,12,5,7,0
1993,1281,61,1396,75,10,7,3,0
1993,1243,53,1408,55,6,11,-5,0
1993,1129,72,1435,92,14,3,11,0
1993,1272,52,1443,55,10,7,3,0
1993,1164,66,1153,93,15,2,13,0
1993,1307,68,1203,82,5,12,-7,0
1993,1460,54,1231,97,16,1,15,0
1993,1419,69,1234,82,13,4,9,0
1993,1351,52,1246,96,16,1,15,0
1993,1174,70,1257,76,13,4,9,0
1993,1335,50,1269,54,14,3,11,0
1993,1157,52,1276,84,16,1,15,0
1993,1304,79,1308,93,10,7,3,0
1993,1266,62,1329,74,12,5,7,0
1993,1210,78,1380,93,4,13,-9,0
1993,1235,70,1417,81,8,9,-1,0
1993,1338,65,1428,86,9,8,1,0
1993,1264,66,1438,78,11,6,5,0
1993,1151,58,1448,81,12,5,7,0
1993,1309,55,1462,73,8,9,-1,0
1993,1385,74,1116,80,5,4,1,0
1993,1181,77,1143,82,3,6,-3,0
1993,1408,63,1199,94,11,3,8,0
1993,1140,76,1242,90,7,2,5,0
1993,1348,67,1314,112,8,1,7,0
1993,1365,57,1396,68,15,7,8,0
1993,1228,68,1435,85,6,3,3,0
1993,1371,68,1443,72,2,7,-5,0
1993,1308,55,1153,92,7,2,5,0
1993,1380,80,1203,90,13,12,1,0
1993,1462,70,1231,73,9,1,8,0
1993,1428,62,1246,83,8,1,7,0
1993,1329,63,1257,78,5,4,1,0
1993,1417,84,1276,86,9,1,8,0
1993,1269,56,1438,71,3,6,-3,0
1993,1234,78,1448,84,4,5,-1,0
1993,1443,78,1199,81,7,3,4,0
1993,1257,69,1231,82,4,1,3,0
1993,1143,76,1242,93,6,2,4,0
1993,1448,69,1246,103,5,1,4,0
1993,1438,54,1153,71,6,2,4,0
1993,1203,64,1276,72,12,1,11,0
1993,1116,74,1314,80,4,1,3,0
1993,1435,59,1396,67,3,7,-4,0
1993,1231,77,1242,83,1,2,-1,0
1993,1199,81,1246,106,3,1,2,0
1993,1396,72,1276,77,7,1,6,0
1993,1153,68,1314,75,2,1,1,0
1993,1246,78,1276,81,1,1,0,0
1993,1242,68,1314,78,2,1,1,0
1993,1276,71,1314,77,1,1,0,0
1994,1344,70,1104,76,8,9,-1,0
1994,1351,46,1163,64,15,2,13,0
1994,1241,62,1196,64,14,3,11,0
1994,1412,46,1203,51,7,10,-3,0
1994,1151,73,1242,102,13,4,9,0
1994,1387,66,1268,74,7,10,-3,0
1994,1402,60,1269,78,15,2,13,0
1994,1337,74,1276,78,14,3,11,0
1994,1298,53,1281,76,16,1,15,0
1994,1304,80,1335,90,6,11,-5,0
1994,1416,67,1345,98,16,1,15,0
1994,1218,78,1393,92,13,4,9,0
1994,1443,77,1400,91,11,6,5,0
1994,1158,58,1448,68,12,5,7,0
1994,1143,57,1453,61,5,12,-7,0
1994,1153,72,1458,80,8,9,-1,0
1994,1259,55,1112,81,15,2,13,0
1994,1299,79,1116,94,16,1,15,0
1994,1450,64,1130,67,8,9,-1,0
1994,1411,70,1181,82,15,2,13,0
1994,1228,77,1207,84,8,9,-1,0
1994,1325,72,1231,84,12,5,7,0
1994,1398,70,1246,83,14,3,11,0
1994,1129,58,1257,67,14,3,11,0
1994,1418,59,1266,81,11,6,5,0
1994,1371,73,1277,84,10,7,3,0
1994,1356,60,1278,74,11,6,5,0
1994,1251,51,1314,71,16,1,15,0
1994,1308,55,1329,65,13,4,9,0
1994,1180,39,1396,61,13,4,9,0
1994,1417,102,1409,112,5,12,-7,0
1994,1307,54,1438,57,10,7,3,0
1994,1203,63,1163,75,10,2,8,0
1994,1335,58,1196,70,11,3,8,0
1994,1448,58,1242,69,5,4,1,0
1994,1269,87,1268,95,2,10,-8,0
1994,1400,79,1276,84,6,3,3,0
1994,1458,96,1281,109,9,1,8,0
1994,1104,73,1345,83,9,1,8,0
1994,1453,59,1393,64,12,4,8,0
1994,1438,58,1112,71,7,2,5,0
1994,1207,73,1116,85,9,1,8,0
1994,1314,72,1130,75,1,9,-8,0
1994,1277,74,1181,85,7,2,5,0
1994,1396,58,1231,67,4,5,-1,0
1994,1278,55,1257,60,6,3,3,0
1994,1246,63,1266,75,3,6,-3,0
1994,1329,80,1409,82,4,12,-8,0
1994,1257,70,1112,82,3,2,1,0
1994,1266,49,1181,59,6,2,4,0
1994,1393,88,1281,98,4,1,3,0
1994,1242,78,1345,83,4,1,3,0
1994,1409,84,1116,103,12,1,11,0
1994,1231,68,1130,77,5,9,-4,0
1994,1163,60,1196,69,2,3,-1,0
1994,1268,71,1276,78,10,3,7,0
1994,1281,72,1112,92,1,2,-1,0
1994,1345,60,1181,69,1,2,-1,0
1994,1276,68,1116,76,3,1,2,0
1994,1130,66,1196,74,9,3,6,0
1994,1112,82,1116,91,2,1,1,0
1994,1196,65,1181,70,3,2,1,0
1994,1181,72,1116,76,2,1,1,0
1995,1335,85,1104,91,12,5,7,0
1995,1123,66,1113,81,12,5,7,0
1995,1396,71,1153,77,10,7,3,0
1995,1151,71,1163,100,15,2,13,0
1995,1159,68,1242,82,16,1,15,0
1995,1291,67,1246,113,16,1,15,0
1995,1328,67,1264,77,4,13,-9,0
1995,1211,63,1268,87,14,3,11,0
1995,1112,62,1275,71,5,12,-7,0
1995,1180,49,1329,73,13,4,9,0
1995,1278,61,1387,64,8,9,-1,0
1995,1332,73,1400,90,6,11,-5,0
1995,1140,70,1408,76,8,9,-1,0
1995,1311,72,1438,96,13,4,9,0
1995,1276,76,1443,82,9,8,1,0
1995,1299,47,1448,79,16,1,15,0
1995,1411,78,1116,79,15,2,13,0
1995,1462,63,1207,68,11,6,5,0
1995,1196,61,1235,64,10,7,3,0
1995,1389,51,1269,68,15,2,13,0
1995,1257,56,1272,77,11,6,5,0
1995,1365,67,1280,75,12,5,7,0
1995,1231,60,1281,65,9,8,1,0
1995,1293,70,1314,80,15,2,13,0
1995,1437,81,1330,89,3,14,-11,0
1995,1453,48,1345,49,14,3,11,0
1995,1150,68,1390,70,7,10,-3,0
1995,1356,92,1393,96,10,7,3,0
1995,1228,62,1409,68,11,6,5,0
1995,1198,56,1417,92,16,1,15,0
1995,1253,64,1428,76,13,4,9,0
1995,1277,72,1451,79,3,14,-11,0
1995,1264,54,1113,64,13,5,8,0
1995,1153,91,1163,96,7,2,5,0
1995,1443,70,1242,75,8,1,7,0
1995,1408,60,1246,82,9,1,8,0
1995,1400,68,1268,82,11,3,8,0
1995,1104,52,1329,66,5,4,1,0
1995,1275,54,1438,60,12,4,8,0
1995,1387,59,1448,64,9,1,8,0
1995,1393,94,1116,96,7,2,5,0
1995,1451,51,1207,53,14,6,8,0
1995,1390,53,1269,75,10,2,8,0
1995,1345,73,1272,75,3,6,-3,0
1995,1428,64,1280,78,4,5,-1,0
1995,1235,51,1314,73,7,2,5,0
1995,1330,52,1409,64,14,6,8,0
1995,1281,74,1417,75,8,1,7,0
1995,1268,89,1163,99,3,2,1,0
1995,1113,73,1246,97,5,1,4,0
1995,1207,64,1314,74,6,2,4,0
1995,1280,67,1417,86,5,1,4,0
1995,1272,91,1116,96,6,2,4,0
1995,1409,51,1269,76,6,2,4,0
1995,1448,66,1329,71,1,4,-3,0
1995,1242,58,1438,67,1,4,-3,0
1995,1246,61,1314,74,1,2,-1,0
1995,1163,96,1417,102,2,1,1,0
1995,1438,61,1116,68,4,2,2,0
1995,1269,54,1329,68,2,4,-2,0
1995,1314,68,1116,75,2,2,0,0
1995,1329,61,1417,74,4,1,3,0
1995,1116,78,1417,89,2,1,1,0
1996,1336,80,1116,86,5,12,-7,0
1996,1159,59,1163,68,16,1,15,0
1996,1272,63,1180,75,5,12,-7,0
1996,1181,60,1185,75,8,9,-1,0
1996,1155,74,1208,81,9,8,1,0
1996,1143,64,1235,74,12,5,7,0
1996,1363,72,1246,110,16,1,15,0
1996,1284,44,1266,68,13,4,9,0
1996,1416,70,1269,92,16,1,15,0
1996,1433,51,1280,58,12,5,7,0
1996,1417,41,1343,43,4,13,-9,0
1996,1441,71,1345,73,16,1,15,0
1996,1133,58,1390,66,8,9,-1,0
1996,1286,55,1393,88,13,4,9,0
1996,1145,43,1428,72,13,4,9,0
1996,1453,48,1439,61,8,9,-1,0
1996,1434,51,1112,90,14,3,11,0
1996,1231,51,1130,64,6,11,-5,0
1996,1422,61,1153,66,15,2,13,0
1996,1290,56,1207,93,15,2,13,0
1996,1122,79,1210,90,14,3,11,0
1996,1203,79,1234,81,11,6,5,0
1996,1354,54,1242,92,15,2,13,0
1996,1409,80,1257,82,11,6,5,0
1996,1243,48,1307,69,10,7,3,0
1996,1309,62,1314,83,11,6,5,0
1996,1268,79,1365,91,7,10,-3,0
1996,1328,43,1396,61,10,7,3,0
1996,1276,76,1400,80,7,10,-3,0
1996,1296,73,1403,74,14,3,11,0
1996,1339,58,1437,92,14,3,11,0
1996,1419,50,1448,62,15,2,13,0
1996,1266,56,1116,65,4,12,-8,0
1996,1185,81,1163,95,9,1,8,0
1996,1345,69,1208,76,1,8,-7,0
1996,1439,60,1246,84,9,1,8,0
1996,1390,74,1269,79,9,1,8,0
1996,1343,41,1280,63,13,5,8,0
1996,1180,58,1393,69,12,4,8,0
1996,1235,67,1428,73,5,4,1,0
1996,1234,73,1112,87,6,3,3,0
1996,1396,65,1153,78,7,2,5,0
1996,1307,62,1207,73,7,2,5,0
1996,1130,89,1210,103,11,3,8,0
1996,1365,51,1242,76,10,2,8,0
1996,1437,64,1257,68,3,6,-3,0
1996,1314,73,1403,92,6,3,3,0
1996,1400,62,1448,65,10,2,8,0
1996,1403,90,1207,98,3,2,1,0
1996,1428,70,1246,101,4,1,3,0
1996,1116,63,1269,79,12,1,11,0
1996,1257,59,1448,60,6,2,4,0
1996,1210,70,1153,87,3,2,1,0
1996,1112,80,1242,83,3,2,1,0
1996,1163,55,1280,60,1,5,-4,0
1996,1208,81,1393,83,8,4,4,0
1996,1448,63,1246,83,2,1,1,0
1996,1207,62,1269,86,2,1,1,0
1996,1153,63,1280,73,2,5,-3,0
1996,1242,57,1393,60,2,4,-2,0
1996,1269,74,1246,81,1,1,0,0
1996,1280,69,1393,77,5,4,1,0
1996,1393,67,1246,76,4,1,3,0
1997,1375,57,1112,65,13,4,9,0
1997,1434,66,1130,73,12,5,7,0
1997,1343,52,1143,55,12,5,7,0
1997,1139,69,1153,86,14,3,11,0
1997,1268,66,1158,75,5,12,-7,0
1997,1231,62,1160,80,8,9,-1,0
1997,1438,60,1234,73,9,8,1,0
1997,1229,57,1235,69,11,6,5,0
1997,1238,64,1242,78,16,1,15,0
1997,1285,54,1246,92,16,1,15,0
1997,1193,74,1314,82,16,1,15,0
1997,1348,76,1345,83,9,8,1,0
1997,1334,65,1386,75,13,4,9,0
1997,1149,75,1417,109,15,2,13,0
1997,1254,91,1437,101,13,4,9,0
1997,1435,68,1462,80,10,7,3,0
1997,1207,67,1150,79,10,7,3,0
1997,1208,70,1151,73,3,14,-11,0
1997,1275,56,1155,68,13,4,9,0
1997,1376,65,1164,78,2,15,-13,0
1997,1293,68,1181,71,15,2,13,0
1997,1425,77,1228,90,11,6,5,0
1997,1269,57,1257,65,11,6,5,0
1997,1402,46,1278,78,16,1,15,0
1997,1330,55,1307,59,14,3,11,0
1997,1266,59,1344,81,7,10,-3,0
1997,1328,67,1390,80,11,6,5,0
1997,1279,40,1396,62,8,9,-1,0
1997,1458,58,1400,71,7,10,-3,0
1997,1131,52,1409,81,12,5,7,0
1997,1298,61,1428,75,15,2,13,0
1997,1388,46,1448,68,14,3,11,0
1997,1158,69,1112,73,12,4,8,0
1997,1437,68,1143,75,4,5,-1,0
1997,1153,66,1235,67,3,6,-3,0
1997,1345,61,1242,75,8,1,7,0
1997,1234,69,1246,75,8,1,7,0
1997,1160,56,1314,73,9,1,8,0
1997,1130,77,1386,81,5,4,1,0
1997,1462,83,1417,96,7,2,5,0
1997,1228,63,1151,75,6,14,-8,0
1997,1409,59,1155,65,5,4,1,0
1997,1307,63,1257,64,3,6,-3,0
1997,1396,57,1278,76,9,1,8,0
1997,1181,87,1344,98,2,10,-8,0
1997,1448,66,1390,72,3,6,-3,0
1997,1164,81,1400,82,15,10,5,0
1997,1150,58,1428,77,7,2,5,0
1997,1386,68,1246,83,4,1,3,0
1997,1155,84,1278,90,4,1,3,0
1997,1235,73,1417,74,6,2,4,0
1997,1390,77,1428,82,6,2,4,0
1997,1242,82,1112,85,1,4,-3,0
1997,1400,63,1257,78,10,6,4,0
1997,1143,57,1314,63,5,1,4,0
1997,1151,65,1344,71,14,10,4,0
1997,1428,59,1246,72,2,1,1,0
1997,1417,72,1278,80,2,1,1,0
1997,1344,92,1112,96,10,4,6,0
1997,1257,74,1314,97,6,1,5,0
1997,1314,58,1112,66,1,4,-3,0
1997,1278,69,1246,78,1,1,0,0
1997,1246,79,1112,84,1,4,-3,0
1998,1311,60,1112,99,16,1,15,0
1998,1304,65,1116,74,11,6,5,0
1998,1227,62,1150,77,9,8,1,0
1998,1319,62,1153,65,15,2,13,0
1998,1192,85,1163,93,15,2,13,0
1998,1375,51,1228,64,12,5,7,0
1998,1397,81,1229,82,8,9,-1,0
1998,1328,87,1231,94,10,7,3,0
1998,1429,68,1268,82,13,4,9,0
1998,1185,71,1277,83,13,4,9,0
1998,1298,52,1314,88,16,1,15,0
1998,1424,57,1343,69,12,5,7,0
1998,1376,61,1350,62,3,14,-11,0
1998,1362,68,1428,85,14,3,11,0
1998,1462,68,1449,69,6,11,-5,0
1998,1396,52,1452,82,7,10,-3,0
1998,1385,64,1178,66,7,10,-3,0
1998,1347,63,1181,99,16,1,15,0
1998,1395,87,1199,96,5,12,-7,0
1998,1341,52,1242,110,16,1,15,0
1998,1354,67,1246,82,15,2,13,0
1998,1172,61,1276,80,14,3,11,0
1998,1139,62,1307,79,13,4,9,0
1998,1203,59,1329,74,9,8,1,0
1998,1174,56,1345,95,15,2,13,0
1998,1293,74,1348,97,9,8,1,0
1998,1269,46,1387,51,7,10,-3,0
1998,1158,57,1390,67,14,3,11,0
1998,1233,61,1393,63,12,5,7,0
1998,1274,62,1417,65,11,6,5,0
1998,1279,69,1434,70,4,13,-9,0
1998,1155,72,1444,75,6,11,-5,0
1998,1229,49,1112,82,9,1,8,0
1998,1231,68,1163,78,7,2,5,0
1998,1228,61,1268,67,5,4,1,0
1998,1343,56,1277,63,5,4,1,0
1998,1150,83,1314,93,8,1,7,0
1998,1116,69,1428,75,6,3,3,0
1998,1350,66,1449,81,14,11,3,0
1998,1153,74,1452,75,2,10,-8,0
1998,1329,73,1181,79,8,1,7,0
1998,1387,61,1246,88,10,2,8,0
1998,1178,65,1345,80,10,2,8,0
1998,1242,75,1348,80,1,8,-7,0
1998,1444,65,1390,83,11,3,8,0
1998,1307,46,1393,56,4,5,-1,0
1998,1276,82,1417,85,3,6,-3,0
1998,1199,77,1434,83,12,13,-1,0
1998,1268,79,1112,87,4,1,3,0
1998,1449,74,1163,75,11,2,9,0
1998,1277,58,1314,73,4,1,3,0
1998,1452,62,1428,65,10,3,7,0
1998,1393,67,1181,80,5,1,4,0
1998,1417,68,1246,94,6,2,4,0
1998,1434,68,1348,74,13,8,5,0
1998,1345,59,1390,67,2,3,-1,0
1998,1163,64,1314,75,2,1,1,0
1998,1112,51,1428,76,1,3,-2,0
1998,1181,84,1246,86,1,2,-1,0
1998,1348,77,1390,79,8,3,5,0
1998,1390,85,1246,86,3,2,1,0
1998,1314,59,1428,65,1,3,-2,0
1998,1428,69,1246,78,3,2,1,0
1999,1373,80,1116,94,13,4,9,0
1999,1457,41,1120,80,16,1,15,0
1999,1427,66,1163,91,16,1,15,0
1999,1257,58,1166,62,7,10,-3,0
1999,1417,53,1178,56,5,12,-7,0
1999,1335,61,1196,75,11,6,5,0
1999,1278,63,1211,75,7,10,-3,0
1999,1203,88,1231,108,11,6,5,0
1999,1412,64,1234,77,12,5,7,0
1999,1434,60,1268,82,15,2,13,0
1999,1281,59,1307,61,8,9,-1,0
1999,1293,58,1326,72,13,4,9,0
1999,1393,61,1329,69,8,9,-1,0
1999,1359,43,1385,69,14,3,11,0
1999,1108,57,1390,69,15,2,13,0
1999,1314,74,1451,76,3,14,-11,0
1999,1348,70,1150,81,12,5,7,0
1999,1206,48,1153,72,14,3,11,0
1999,1197,58,1181,99,16,1,15,0
1999,1191,74,1242,95,11,6,5,0
1999,1308,60,1246,82,14,3,11,0
1999,1248,54,1274,75,15,2,13,0
1999,1449,58,1275,59,7,10,-3,0
1999,1291,53,1277,76,16,1,15,0
1999,1437,70,1279,72,8,9,-1,0
1999,1458,32,1283,43,5,12,-7,0
1999,1112,60,1328,61,4,13,-9,0
1999,1400,54,1345,58,7,10,-3,0
1999,1245,54,1396,61,11,6,5,0
1999,1174,52,1397,62,13,4,9,0
1999,1158,53,1409,62,8,9,-1,0
1999,1117,58,1428,80,15,2,13,0
1999,1329,74,1120,81,9,1,8,0
1999,1307,56,1163,78,9,1,8,0
1999,1451,74,1196,82,14,6,8,0
1999,1390,74,1211,82,2,10,-8,0
1999,1116,72,1234,82,4,5,-1,0
1999,1166,63,1268,75,10,2,8,0
1999,1178,44,1326,75,12,4,8,0
1999,1231,61,1385,86,6,3,3,0
1999,1409,56,1181,97,9,1,8,0
1999,1242,88,1246,92,6,3,3,0
1999,1428,58,1275,66,2,10,-8,0
1999,1279,66,1277,74,9,1,8,0
1999,1397,51,1283,81,4,12,-8,0
1999,1150,72,1328,85,5,13,-8,0
1999,1274,63,1345,73,2,10,-8,0
1999,1153,54,1396,64,3,6,-3,0
1999,1234,68,1163,78,5,1,4,0
1999,1196,72,1211,73,6,10,-4,0
1999,1120,64,1326,72,1,4,-3,0
1999,1268,62,1385,76,2,3,-1,0
1999,1283,61,1181,78,12,1,11,0
1999,1275,43,1246,58,10,3,7,0
1999,1328,46,1277,54,13,1,12,0
1999,1345,55,1396,77,10,6,4,0
1999,1211,62,1163,67,10,1,9,0
1999,1385,74,1326,77,3,4,-1,0
1999,1396,64,1181,85,6,1,5,0
1999,1246,66,1277,73,3,1,2,0
1999,1326,58,1163,64,4,1,3,0
1999,1277,62,1181,68,1,1,0,0
1999,1181,74,1163,77,1,1,0,0
2000,1238,47,1112,71,16,1,15,0
2000,1166,69,1120,72,10,7,3,0
2000,1257,66,1211,77,7,10,-3,0
2000,1148,78,1235,88,15,2,13,0
2000,1382,80,1246,85,12,5,7,0
2000,1369,61,1261,64,13,4,9,0
2000,1233,59,1268,74,14,3,11,0
2000,1434,38,1277,65,16,1,15,0
2000,1457,50,1328,74,14,3,11,0
2000,1173,61,1345,62,11,6,5,0
2000,1319,56,1385,61,15,2,13,0
2000,1359,65,1393,79,13,4,9,0
2000,1232,61,1400,77,12,5,7,0
2000,1123,57,1417,65,11,6,5,0
2000,1387,45,1428,48,9,8,1,0
2000,1201,56,1458,66,9,8,1,0
2000,1423,47,1153,64,15,2,13,0
2000,1429,67,1163,75,12,5,7,0
2000,1249,55,1181,82,16,1,15,0
2000,1139,68,1196,69,12,5,7,0
2000,1335,58,1228,68,13,4,9,0
2000,1177,77,1242,81,9,8,1,0
2000,1116,71,1274,75,11,6,5,0
2000,1281,70,1314,84,9,8,1,0
2000,1111,61,1326,87,14,3,11,0
2000,1220,66,1329,86,14,3,11,0
2000,1231,57,1337,77,6,11,-5,0
2000,1332,71,1371,72,7,10,-3,0
2000,1354,65,1390,84,16,1,15,0
2000,1248,47,1396,73,15,2,13,0
2000,1418,58,1397,63,13,4,9,0
2000,1424,62,1409,89,10,7,3,0
2000,1385,76,1211,82,2,10,-8,0
2000,1120,60,1235,79,7,2,5,0
